API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015491660000,EASY COMPANY 36 35 W0AB FEDERAL COM,001H,EASY COMPANY 36 35 W0AB FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3264.00,KB,3236.00,16915.00,,OIL,ACTIVE,1,130998294,COM,331861,2022-04-14,2022-07-03,H,,,,7371.19,7121.19,2022-07-01,2022-10-01,4,2022-06-22,2022-07-03,,,,,,,,,,32665.17,2,59092.00,3,24253.00,2,195.9910,2,4.59,8.30,3.41,106438.67,185338.00,75549.00,188810.00,2453.22,0.6386,638.6320,46764.00,14846.00,25548.00,3149.94,2081.10,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,36,20S,28E,SENE,,,,,,,,LM TOUCHDOWN LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.5333444,-104.1241540,32.5333579,-104.1480702
30015491650000,EASY COMPANY 36 35 W0HG FEDERAL COM,001H,EASY COMPANY 36 35 W0HG FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3264.00,KB,3236.00,16920.00,,OIL,ACTIVE,1,130998298,COM,331851,2022-03-25,2022-07-03,H,,,,7391.80,7141.80,2022-07-01,2022-10-01,4,2022-06-22,2022-07-03,,,,,,,,,,40473.50,2,66004.00,3,30331.00,2,242.8410,2,5.67,9.24,4.25,126747.83,220175.00,90052.00,201031.00,2444.98,0.7605,760.4870,54638.00,15343.00,28014.00,3561.10,2006.36,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,36,20S,28E,SENE,,,,,,,,LM TOUCHDOWN LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.5332620,-104.1241654,32.5313513,-104.1480419
30015491630000,JOURNEY 11 12 W0LI FEDERAL COM,002H,JOURNEY 11 12 W0LI FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3027.00,KB,2999.00,19873.00,,GAS,ACTIVE,1,130998291,COM,331859,2022-03-14,2022-06-29,H,,,,10343.11,10093.11,2022-07-01,2022-10-01,4,2022-06-06,2022-06-29,,,,,,,,,,45469.83,3,72702.00,4,33663.00,3,272.8190,3,4.51,7.20,3.34,163013.50,268785.00,118216.00,330162.00,2273.68,0.9781,978.0810,72702.00,27997.00,71671.00,2596.78,2104.39,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,11,24S,28E,SWSW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,CRESTWOOD NEW MEXICO PIPELINE LLC,,,32.2282765,-104.0660914,32.2315582,-104.0328682
30015491260000,CHICAGO 9 8 W0AD FEDERAL COM,001H,CHICAGO 9 8 W0AD FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3041.00,KB,3013.00,19636.00,,GAS,ACTIVE,1,130996850,COM,331832,2021-12-09,2022-02-24,H,,,,10041.53,9791.53,2022-03-01,2022-10-01,8,2022-02-10,2022-02-24,,,,,,,,,,41170.67,2,68596.00,2,29738.00,2,247.0240,2,4.20,7.01,3.04,210176.83,437543.00,137253.00,693051.00,3187.86,1.2611,1261.0610,44047.00,11654.00,68653.00,3779.56,2306.68,173529.33,353972.00,114534.00,580066.00,17.72,36.15,11.70,,,,,,,,,,,,PERMIAN BASIN,,NM,09,24S,28E,SENE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.2341348,-104.0851863,32.2384821,-104.1172548
30015491250000,CATALINA 25 30 STATE COM,003H,CATALINA 25 30 STATE COM,"TASCOSA ENERGY PARTNERS, L.L.C","TASCOSA ENERGY PARTNERS, L.L.C","TASCOSA ENERGY PARTNERS, L.L.C",,AVALON,EDDY (NM),DELAWARE,DELAWARE,,,,BONE SPRING,3311.00,KB EST,3288.00,17918.00,,OIL,ACTIVE,1,130996813,COM,331801,2022-03-17,2022-08-09,H,,,,88.28,9977.29,2022-08-01,2022-10-01,3,2022-07-30,2022-08-09,,,,,,,,,,43870.17,3,94273.00,3,28158.00,3,263.2210,3,4.40,9.45,2.82,87181.50,183321.00,56628.00,87896.00,3237.29,0.5231,523.0890,94273.00,28158.00,28456.00,3348.00,3286.92,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,25,20S,26E,SWSW,,,,,,,,HOLLYFRONTIER REFINING & MARKETING LLC,ENTERPRISE FIELD SERVICES L.L.C.,47.000000,,32.5408217,-104.3455836,32.5406801,-104.3458162
30015491240000,JAMES RANCH UNIT DI 11 EKALAKA,114H,JAMES RANCH UNIT DI 11 EKALAKA,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,SOUTH LOS MEDANOS,EDDY (NM),DELAWARE,DELAWARE,,,,"WOLFCAMP, SOUTH",3134.00,KB EST,3111.00,24394.00,,OIL,ACTIVE,1,130996821,COM,331690,2022-01-06,2022-06-10,H,,,,13262.85,13012.85,2022-10-01,2022-11-01,2,2022-05-14,2022-06-10,,,,,,,,,,66402.67,2,102694.00,2,49287.00,2,398.4160,2,5.10,7.89,3.79,102652.67,154396.00,76920.00,218713.00,2007.23,0.6159,615.9160,102694.00,49287.00,128043.00,2083.59,2083.59,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,17,22S,30E,NWSE,,,,,,,,"XTO ENERGY, INC","XTO ENERGY, INC",,,32.3914050,-103.9029140,32.3966864,-103.8604015
30015491220000,OVATION FEDERAL COM 1318,221H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3004.00,KB EST,2981.00,20087.00,,GAS,ACTIVE,1,130996827,COM,331711,2022-03-05,2022-07-01,H,,,,10803.12,10553.12,2022-11-01,2022-11-01,1,2022-06-20,2022-07-01,,,,,,,,,,41197.00,1,55098.00,1,32014.00,1,247.1820,1,3.90,5.22,3.03,41197.00,55098.00,32014.00,83368.00,1721.06,0.2472,247.1820,55098.00,32014.00,83368.00,1721.06,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3106225,-104.0506861,32.3107982,-104.0157214
30015491210000,OVATION FEDERAL COM 1318,132H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,SOUTH CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3006.00,KB EST,2983.00,19854.00,,OIL,ACTIVE,1,130996834,COM,331711,2021-12-03,2022-05-05,H,,,,11014.81,10764.81,2022-09-01,2022-11-01,3,2022-04-21,2022-05-05,,,,,,,,,,37933.67,3,50278.00,3,29554.00,3,227.6020,3,3.52,4.67,2.75,44329.67,60112.00,34311.00,169656.00,1751.97,0.2660,265.9780,50278.00,29554.00,101697.00,1701.22,2063.97,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3109113,-104.0508771,32.3082005,-104.0153703
30015491120000,CATALINA 25 30 STATE COM,002H,CATALINA 25 30 STATE COM,"TASCOSA ENERGY PARTNERS, L.L.C","TASCOSA ENERGY PARTNERS, L.L.C","TASCOSA ENERGY PARTNERS, L.L.C",,AVALON,EDDY (NM),DELAWARE,DELAWARE,,,,BONE SPRING,3266.00,KB EST,3243.00,17803.00,,OIL,ACTIVE,1,130995630,COM,331801,2022-03-19,2022-08-09,H,,,,20.01,10002.99,2022-08-01,2022-10-01,3,2022-07-29,2022-08-09,,,,,,,,,,41374.83,3,85415.00,2,27214.00,3,248.2490,3,4.14,8.54,2.72,85299.33,173534.00,56377.00,95698.00,3078.10,0.5118,511.7960,84965.00,27214.00,31262.00,3122.11,3279.64,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,25,20S,26E,NWSW,,,,,,,,HOLLYFRONTIER REFINING & MARKETING LLC,ENTERPRISE FIELD SERVICES L.L.C.,47.000000,,32.5478219,-104.3455942,32.5477669,-104.3455942
30015491110000,ACE STERN VEGAS FEE 22 21,224H,ACE STERN VEGAS FEE 22 21,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3094.50,KB,3067.00,20148.00,,GAS,ACTIVE,1,130995648,COM,328503,2022-01-01,2022-03-19,H,,,,124.34,,2022-04-01,2022-10-01,7,2022-03-05,2022-03-19,,,,,,,,,,45373.50,2,171909.00,2,16722.00,2,272.2410,2,,,,232072.99,916506.00,79322.00,583139.00,11554.25,1.3924,1392.4380,117159.00,8417.00,53100.00,13919.33,10280.41,204129.50,799347.00,70905.00,530039.00,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,21,22S,28E,SWSW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3741937,-104.1001544,32.3741967,-104.0997517
30015491090000,ACE STERN VEGAS FEE 22 21,124H,ACE STERN VEGAS FEE 22 21,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3095.50,KB,3067.00,18259.00,,OIL,ACTIVE,1,130995629,COM,328503,2021-12-18,2022-03-19,H,,,,124.34,,2022-04-01,2022-10-01,7,2022-03-05,2022-03-19,,,,,,,,,,67690.50,2,91563.00,7,53381.00,2,406.1430,2,,,,369585.99,549318.00,278033.00,359550.00,1975.73,2.2175,2217.5160,91563.00,31257.00,49211.00,2929.36,1608.38,323068.50,457755.00,246776.00,310339.00,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,21,22S,28E,SWSW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3741936,-104.1000572,32.3741966,-104.0996545
30015491080000,ROCK SPUR 27 W2BO STATE,001H,ROCK SPUR 27 W2BO STATE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),2982.00,KB,2954.00,15238.00,,GAS,ACTIVE,1,130995653,COM,331746,2021-12-04,2022-04-01,H,,,,4605.18,4355.18,2022-04-01,2022-10-01,7,,,,,,,,,,,,41822.33,1,161192.00,1,14957.00,1,250.9340,1,9.60,37.01,3.43,178611.84,737921.00,55625.00,283384.00,13266.00,1.0717,1071.6710,66601.00,4539.00,23929.00,14673.06,12886.82,162972.67,671320.00,51086.00,259455.00,37.42,154.14,11.73,,,,,,,,,,,,PERMIAN BASIN,,NM,27,24S,28E,NWNE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1953388,-104.0741749,32.1826889,-104.0736389
30015491040000,OVATION FEDERAL COM 1318,241H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3007.00,KB,2982.00,19544.00,,OIL,ACTIVE,1,130993326,COM,331711,2022-01-14,2022-05-05,H,,,,11042.17,20545.94,2022-09-01,2022-11-01,3,2022-04-21,2022-05-05,,,,,,,,,,29163.33,3,33110.00,3,23645.00,3,174.9800,3,1.42,1.61,1.15,49264.67,58912.00,39446.00,96649.00,1493.48,0.2956,295.5880,33110.00,23645.00,52325.00,1400.30,1629.46,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3108643,-104.0508453,32.3119754,-104.1181411
30015491030000,OVATION FEDERAL COM 1318,232H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3006.00,KB EST,2983.00,20963.00,,GAS,ACTIVE,1,130993296,COM,331711,2021-11-29,2022-04-22,H,,,,10882.80,10632.80,2022-09-01,2022-11-01,3,2022-04-10,2022-04-22,,,,,,,,,,59936.50,3,228933.00,3,21781.00,3,359.6190,3,5.64,21.53,2.05,103039.00,387408.00,38471.00,201150.00,10070.13,0.6182,618.2340,228933.00,21781.00,117997.00,10510.67,9639.08,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3106693,-104.0507180,32.3094116,-104.0155262
30015491020000,OVATION FEDERAL COM 1318,231H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3004.00,KB EST,2981.00,20948.00,,GAS,ACTIVE,1,130993315,COM,331711,2021-12-15,2022-04-21,H,,,,10903.86,10653.86,2022-09-01,2022-11-01,3,2022-04-10,2022-04-21,,,,,,,,,,66457.33,3,234806.00,3,27323.00,3,398.7440,3,6.24,22.04,2.56,109197.50,388887.00,44383.00,196704.00,8762.07,0.6552,655.1850,234806.00,27323.00,111716.00,8593.71,9031.71,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3107680,-104.0507816,32.3119488,-104.0155174
30015491000000,OVATION FEDERAL COM 1318,211H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3006.00,KB EST,2983.00,20186.00,,GAS,ACTIVE,1,130993292,COM,331711,2021-12-05,2022-04-09,H,,,,10912.92,10662.92,2022-09-01,2022-11-01,3,2022-03-30,2022-04-09,,,,,,,,,,60444.50,3,84219.00,3,46408.00,3,362.6670,3,5.67,7.90,4.35,98388.16,141991.00,74723.00,210707.00,1900.23,0.5903,590.3290,84219.00,46408.00,116797.00,1814.75,2036.10,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3108175,-104.0508131,32.3119515,-104.0155174
30015490980000,OVATION FEDERAL COM 1318,131H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3005.00,KB EST,2982.00,20320.00,,OIL,ACTIVE,1,130993325,COM,331711,2021-12-04,2022-04-09,H,,,,11007.12,10757.12,2022-09-01,2022-11-01,3,2022-03-30,2022-04-09,,,,,,,,,,60130.50,3,87195.00,3,45598.00,3,360.7830,3,5.59,8.11,4.24,97621.83,146489.00,73207.00,259640.00,2001.02,0.5857,585.7310,87195.00,45598.00,154321.00,1912.25,2142.81,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,NENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3107185,-104.0507490,32.3099164,-104.0151361
30015490960000,ROCK SPUR 27 W2BO STATE,002H,ROCK SPUR 27 W2BO STATE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),2983.00,KB,2955.00,15401.00,,GAS,ACTIVE,1,130993295,COM,331746,2021-12-23,2022-04-01,H,,,,4700.31,4450.31,2022-04-01,2022-10-01,7,,,,,,,,,,,,45535.17,1,177991.00,1,15870.00,1,273.2110,1,10.23,40.00,3.57,182298.67,770518.00,53879.00,262422.00,14300.90,1.0938,1093.7920,72824.00,4059.00,21085.00,17941.36,14101.11,166102.33,697694.00,49820.00,241337.00,37.32,156.77,11.19,,,,,,,,,,,,PERMIAN BASIN,,NM,27,24S,28E,NWNE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1953388,-104.0741102,32.1826835,-104.0710530
30015490760000,OVATION FEDERAL COM 1318,236H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3001.00,KB EST,2978.00,21115.00,,GAS,ACTIVE,1,130993000,COM,331711,2021-11-30,2022-06-09,H,,,,11274.84,11024.84,2022-11-01,2022-11-01,1,2022-05-11,2022-06-09,,,,,,,,,,9263.83,1,35327.00,1,3376.00,1,55.5830,1,0.84,3.20,0.31,9263.83,35327.00,3376.00,83192.00,10464.16,0.0556,55.5830,35327.00,3376.00,83192.00,10464.16,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3084371,-104.0517669,32.3042047,-104.0156185
30015490750000,OVATION FEDERAL COM 1318,235H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3004.00,KB EST,2981.00,20997.00,,GAS,ACTIVE,1,130993030,COM,331711,2021-12-06,2022-06-09,H,,,,11242.46,10992.46,2022-11-01,2022-11-01,1,2022-05-11,2022-06-09,,,,,,,,,,24231.33,1,90368.00,1,9170.00,1,145.3880,1,2.20,8.22,0.83,24231.33,90368.00,9170.00,68567.00,9854.74,0.1454,145.3880,90368.00,9170.00,68567.00,9854.74,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3085791,-104.0518656,32.3068717,-104.0155351
30015490740000,OVATION FEDERAL COM 1318,222H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3001.00,KB EST,2978.00,20120.00,,GAS,ACTIVE,1,130993021,COM,331711,2021-12-03,2022-06-03,H,,,,11237.32,10987.32,2022-11-01,2022-11-01,1,2022-05-18,2022-06-03,,,,,,,,,,18666.33,1,27158.00,1,14140.00,1,111.9980,1,1.70,2.47,1.29,18666.33,27158.00,14140.00,54321.00,1920.65,0.1120,111.9980,27158.00,14140.00,54321.00,1920.65,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3086281,-104.0518987,32.3086529,-104.0155289
30015490730000,OVATION FEDERAL COM 1318,212H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3002.00,KB EST,2979.00,20124.00,,GAS,ACTIVE,1,130993020,COM,331711,2021-12-14,2022-06-03,H,,,,11236.38,10986.38,2022-11-01,2022-11-01,1,2022-05-18,2022-06-03,,,,,,,,,,28839.33,1,43556.00,1,21580.00,1,173.0360,1,2.63,3.96,1.96,28839.33,43556.00,21580.00,106204.00,2018.35,0.1730,173.0360,43556.00,21580.00,106204.00,2018.35,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3085320,-104.0518325,32.3066188,-104.0155360
30015490720000,OVATION FEDERAL COM 1318,133H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3001.00,KB EST,2978.00,20495.00,,OIL,ACTIVE,1,130993040,COM,331711,2022-02-17,2022-06-02,H,,,,11394.12,11144.12,2022-11-01,2022-11-01,1,2022-05-18,2022-06-02,,,,,,,,,,198.83,1,257.00,1,156.00,1,1.1930,1,0.02,0.02,0.01,198.83,257.00,156.00,170.00,1647.44,0.0012,1.1930,257.00,156.00,170.00,1647.44,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3084855,-104.0517993,32.3044566,-104.0152293
30015490680000,OXBOW 26 25 W0LI FEDERAL COM,002H,OXBOW 26 25 W0LI FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),2988.00,KB,2960.00,19708.00,,GAS,ACTIVE,1,130993029,COM,331707,,2022-08-03,H,,,,10261.53,10011.53,2022-08-01,2022-10-01,3,2022-07-01,2022-08-03,,,,,,,,,,65019.17,3,134923.00,3,42532.00,3,390.1150,3,6.49,13.48,4.25,129526.51,273963.00,83866.00,394508.00,3266.68,0.7772,777.1590,134923.00,42532.00,161935.00,3172.27,3340.00,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,25S,28E,SWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.1011251,-104.0657445,32.0981592,-104.0327924
30015490630000,OXBOW 26 25 B2EH FEDERAL COM,001H,OXBOW 26 25 B2EH FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,ROCK SPUR,EDDY (NM),DELAWARE,DELAWARE,,2ND BONE SPRING SAND,BONE SPRING,BONE SPRING,2988.00,KB,2961.00,18530.00,8427.26,OIL,ACTIVE,1,130993005,COM,331706,2022-04-09,2022-08-17,H,8139.00,18475.00,10336.00,10332.36,10336.00,2022-08-01,2022-10-01,3,,,843.00,357.00,3853.00,24.00,,2022-08-25,InitialPotentialTest,2022-08-25,InitialPotentialTest,56694.50,3,81015.00,3,43192.00,3,340.1670,3,5.49,7.84,4.18,122179.33,179156.00,92320.00,251746.00,1940.60,0.7331,733.0760,81015.00,43192.00,81039.00,1875.69,1935.00,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,25S,28E,SWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.1014450,-104.0657493,32.1025481,-104.0324091
30015490610000,OXBOW 26 25 W0EH FEDERAL COM,002H,OXBOW 26 25 W0EH FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),2988.00,KB,2960.00,19665.00,,OIL,ACTIVE,1,130993012,COM,331704,2022-02-25,2022-08-03,H,,,,4871.98,4621.98,2022-08-01,2022-10-01,3,2022-07-01,2022-08-03,,,,,,,,,,49376.83,2,98519.00,2,32957.00,2,296.2610,2,10.68,21.32,7.13,102538.00,201288.00,68990.00,366939.00,2917.64,0.6152,615.2280,82785.00,29188.00,140302.00,2836.27,2989.32,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,25S,28E,SWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.1019202,-104.0657469,32.1018348,-104.0500146
