API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015493650000,ROCK SPUR 27 W2DM FEDERAL COM,003H,ROCK SPUR 27 W2DM FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3033.00,KB EST,3010.00,15252.00,,GAS,ACTIVE,1,131019884,COM,332688,2022-07-13,2022-10-24,H,,,,4279.61,4029.61,2022-10-01,2022-12-01,3,2022-10-15,2022-10-24,,,,,,,,,,18345.83,3,58835.00,3,8540.00,3,110.0750,3,4.55,14.60,2.12,34223.33,109856.00,15914.00,78209.00,6903.10,0.2053,205.3400,58835.00,8540.00,36477.00,6889.34,7031.61,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,27,24S,28E,NWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1944130,-104.0803930,32.1826512,-104.0801778
30015493640000,FNR FEDERAL UNIT,014H,FNR FEDERAL UNIT,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,FORTY NINER RIDGE,EDDY (NM),DELAWARE,DELAWARE,,,,BONE SPRING,3168.00,KB EST,3145.00,21030.00,,OIL,ACTIVE,1,131019825,COM,317545,2022-03-20,2022-05-01,H,,,,10176.23,9926.23,2022-05-01,2022-12-01,7,,,,,,,,,,,,76804.67,2,94744.00,2,61014.00,2,460.8280,2,7.74,9.54,6.15,251646.16,327529.00,197058.00,383092.00,1662.09,1.5099,1509.8770,15590.00,9645.00,49077.00,1616.38,1552.82,232398.33,304274.00,181686.00,264981.00,23.41,30.65,18.30,,,,,,,,,,,,PERMIAN BASIN,,NM,17,23S,30E,NENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3116723,-103.9076728,32.2837024,-103.9079046
30015493360000,JACK SLEEPER FEDERAL COM,222H,JACK SLEEPER FEDERAL COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3044.50,KB,3016.00,20798.00,,GAS,ACTIVE,1,131019008,COM,332660,2022-03-28,2022-06-20,H,,,,11358.66,11108.66,2022-07-01,2022-12-01,6,2022-06-01,2022-06-20,,,,,,,,,,36420.17,2,149593.00,2,11488.00,2,218.5210,2,3.28,13.47,1.03,165163.17,729691.00,43548.00,462110.00,16756.02,0.9910,990.9790,125328.00,5508.00,62623.00,22753.81,13021.67,165163.17,729691.00,43548.00,462110.00,14.87,65.69,3.92,,,,,,,,,,,,PERMIAN BASIN,,NM,04,23S,28E,SESW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3299810,-104.0954140,32.2987959,-104.0936623
30015493350000,JACK SLEEPER FEDERAL COM,122H,JACK SLEEPER FEDERAL COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3043.50,KB,3015.00,18970.00,,OIL,ACTIVE,1,131019015,COM,332660,2022-03-17,2022-06-20,H,,,,1004.68,754.68,2022-07-01,2022-12-01,6,2022-06-01,2022-06-20,,,,,,,,,,39633.67,2,56620.00,2,30197.00,2,237.8020,2,52.52,75.03,40.01,159207.51,268431.00,114469.00,460589.00,2345.01,0.9552,955.2450,49390.00,11503.00,69495.00,4293.66,1875.02,159207.50,268431.00,114469.00,460589.00,210.96,355.69,151.68,,,,,,,,,,,,PERMIAN BASIN,,NM,16,23S,28E,SESW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3009820,-104.0955111,32.2983031,-104.0947219
30015493330000,JACK SLEEPER FEDERAL COM,202H,JACK SLEEPER FEDERAL COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3041.50,KB,3013.00,19949.00,,GAS,ACTIVE,1,131019052,COM,332660,2022-03-15,2022-06-20,H,,,,11361.16,11111.16,2022-07-01,2022-12-01,6,2022-06-01,2022-06-20,,,,,,,,,,36469.67,2,58336.00,2,26747.00,2,218.8180,2,3.28,5.25,2.41,139497.34,233000.00,100664.00,443297.00,2314.63,0.8370,836.9840,31891.00,11890.00,56880.00,2682.17,2181.03,139497.33,233000.00,100664.00,443297.00,12.55,20.97,9.06,,,,,,,,,,,,PERMIAN BASIN,,NM,04,23S,28E,SESW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3299810,-104.0955120,32.2987931,-104.0936623
30015493310000,OVATION FEDERAL COM 1318,245H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3004.00,KB EST,2981.00,19310.00,,OIL,ACTIVE,1,131019027,COM,331711,2022-03-10,2022-06-20,H,,,,11158.18,10908.18,2022-11-01,2022-12-01,2,2022-06-09,2022-06-20,,,,,,,,,,23503.00,2,28056.00,2,18827.00,2,141.0180,2,2.15,2.57,1.73,23800.50,28413.00,19065.00,57551.00,1490.32,0.1428,142.8030,28056.00,18827.00,56346.00,1490.20,1490.20,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3082520,-104.0508860,32.3033570,-104.0152364
30015493300000,OVATION FEDERAL COM 1318,242H,OVATION FEDERAL COM 1318,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",NOVO OIL & GAS,"NOVO OIL & GAS NORTHERN DELAWARE, LLC",,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3004.00,KB EST,2981.00,19310.00,,OIL,ACTIVE,1,131019004,COM,331711,2022-03-09,2022-07-01,H,,,,11171.68,10921.68,2022-11-01,2022-12-01,2,2022-06-20,2022-07-01,,,,,,,,,,2239.83,1,2038.00,2,2176.00,1,13.4390,1,0.21,0.19,0.20,2821.50,2421.00,2418.00,19227.00,1001.24,0.0169,16.9290,2038.00,242.00,1009.00,8421.49,8421.49,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,14,23S,28E,SENE,,,,,,,,ORYX ENERGY CO,CRESTWOOD NEW MEXICO PIPELINE LLC,49.000000,,32.3082990,-104.0509180,32.3033570,-104.0152331
30015492920100,REMUDA NORTH 25 STATE,708H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, WEST",3135.00,KB EST,3112.00,19617.00,,OIL,ACTIVE,1,131016914,COM,317790,2022-03-22,2022-10-11,H,,,,7478.46,7228.46,2022-12-01,2022-12-01,1,2022-09-06,2022-10-11,,,,,,,,,,7157.50,1,10179.00,1,5461.00,1,42.9450,1,0.99,1.41,0.76,7157.50,10179.00,5461.00,16437.00,1863.94,0.0429,42.9450,10179.00,5461.00,16437.00,1863.94,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,30,23S,30E,SWNW,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2766360,-103.9273510,32.2971234,-103.9253833
30015492910000,REMUDA NORTH 25 STATE,707H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, WEST",3142.00,KB,3112.00,16888.00,,OIL,ACTIVE,1,131016910,COM,317790,2022-05-04,2022-10-11,H,,,,5386.13,5136.13,2022-12-01,2022-12-01,1,2022-09-06,2022-10-11,,,,,,,,,,8857.00,1,15138.00,1,6334.00,1,53.1420,1,1.72,2.95,1.23,8857.00,15138.00,6334.00,12172.00,2389.96,0.0531,53.1420,15138.00,6334.00,12172.00,2389.96,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,30,23S,30E,SWNW,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2766360,-103.9274480,32.2914402,-103.9275511
30015492900000,REMUDA NORTH 25 STATE,706H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, WEST",3142.00,KB,3112.00,17098.00,,OIL,ACTIVE,1,131016899,COM,317790,2022-03-27,2022-10-11,H,,,,7507.80,7257.80,2022-12-01,2022-12-01,1,2022-09-05,2022-10-11,,,,,,,,,,19580.17,1,27763.00,1,14953.00,1,117.4810,1,2.70,3.83,2.06,19580.17,27763.00,14953.00,35310.00,1856.68,0.1175,117.4810,27763.00,14953.00,35310.00,1856.68,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,30,23S,30E,SWNW,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2766360,-103.9275450,32.2913867,-103.9445335
30015492890000,REMUDA NORTH 25 STATE,705H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, WEST",3142.00,KB,3112.00,17158.00,,OIL,ACTIVE,1,131016898,COM,317790,2022-03-30,2022-10-11,H,,,,7507.42,7257.42,2022-12-01,2022-12-01,1,2022-09-05,2022-10-11,,,,,,,,,,12026.83,1,17579.00,1,9097.00,1,72.1610,1,1.66,2.42,1.25,12026.83,17579.00,9097.00,28738.00,1932.40,0.0722,72.1610,17579.00,9097.00,28738.00,1932.40,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,30,23S,30E,SWNW,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2766370,-103.9276430,32.2913870,-103.9446306
30015492870000,REMUDA NORTH 25 STATE,704H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, WEST",3142.00,KB,3112.00,17657.00,,OIL,ACTIVE,1,131016921,COM,317790,2022-03-25,2022-10-10,H,,,,,,2022-12-01,2022-12-01,1,2022-09-05,2022-10-10,,,,,,,,,,10542.83,1,15953.00,1,7884.00,1,63.2570,1,,,,10542.83,15953.00,7884.00,30228.00,2023.47,0.0633,63.2570,15953.00,7884.00,30228.00,2023.47,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,30,23S,30E,SWNW,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2766370,-103.9277400,,
30015492600000,BURTON FLAT 26 28 FEDERAL STATE COM,333H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,AVALON,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, EAST",3276.00,KB EST,3253.00,21818.00,,OIL,ACTIVE,1,131013124,COM,332317,2022-04-18,2022-12-01,H,,,,13289.40,13039.40,2022-12-01,2022-12-01,1,,,,,,,,,,,,15908.17,1,20611.00,1,12473.00,1,95.4490,1,1.22,1.58,0.96,15908.17,20611.00,12473.00,63993.00,1652.45,0.0954,95.4490,20611.00,12473.00,63993.00,1652.45,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,SENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5463900,-104.1488850,32.5456604,-104.1920006
30015492570100,BURTON FLAT 26 28 FEDERAL STATE COM,335H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,AVALON,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, EAST",3268.00,KB EST,3245.00,21867.00,,OIL,ACTIVE,1,131013150,COM,332317,2022-03-23,2022-12-01,H,,,,13210.16,12960.16,2022-12-01,2022-12-01,1,,,,,,,,,,,,22980.50,1,28653.00,1,18205.00,1,137.8830,1,1.77,2.21,1.40,22980.50,28653.00,18205.00,72887.00,1573.91,0.1379,137.8830,28653.00,18205.00,72887.00,1573.91,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,SESW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5395580,-104.1492130,32.5368890,-104.1919604
30015492560000,BURTON FLAT 26 28 FEDERAL STATE COM,623H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3268.00,KB EST,3245.00,22182.00,,OIL,ACTIVE,1,131013149,COM,332317,2022-03-24,2022-12-01,H,,,,13181.42,12931.42,2022-12-01,2022-12-01,1,,,,,,,,,,,,32729.67,1,42340.00,1,25673.00,1,196.3780,1,2.53,3.27,1.99,32729.67,42340.00,25673.00,44501.00,1649.20,0.1964,196.3780,42340.00,25673.00,44501.00,1649.20,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,SESW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5396400,-104.1492120,32.5420236,-104.1918907
30015492550000,BURTON FLAT 26 28 FEDERAL STATE COM,624H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3267.00,KB EST,3244.00,22114.00,,OIL,ACTIVE,1,131013108,COM,332317,2022-03-21,2022-12-01,H,,,,10886.98,10636.98,2022-12-01,2022-12-01,1,,,,,,,,,,,,36930.00,1,48336.00,1,28874.00,1,221.5800,1,3.47,4.54,2.71,36930.00,48336.00,28874.00,66999.00,1674.03,0.2216,221.5800,48336.00,28874.00,66999.00,1674.03,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,SESW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5392795,-104.1565693,32.5392886,-104.1918950
30015492540000,BURTON FLAT 26 28 FEDERAL STATE COM,622H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3276.00,KB EST,3253.00,22075.00,,OIL,ACTIVE,1,131013107,COM,332317,2022-04-18,2022-12-01,H,,,,13286.26,13036.26,2022-12-01,2022-12-01,1,,,,,,,,,,,,43784.67,1,59746.00,1,33827.00,1,262.7080,1,3.36,4.58,2.59,43784.67,59746.00,33827.00,57723.00,1766.22,0.2627,262.7080,59746.00,33827.00,57723.00,1766.22,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,SENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5464720,-104.1488850,32.5465675,-104.1919991
30015492530000,BURTON FLAT 26 28 FEDERAL STATE COM,332H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,AVALON,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, EAST",3259.00,KB EST,3236.00,21978.00,,OIL,ACTIVE,1,131013143,COM,332317,2022-03-31,2022-12-01,H,,,,12849.27,12599.27,2022-12-01,2022-12-01,1,,,,,,,,,,,,20808.17,1,25597.00,1,16542.00,1,124.8490,1,1.65,2.03,1.31,20808.17,25597.00,16542.00,69091.00,1547.39,0.1248,124.8490,25597.00,16542.00,69091.00,1547.39,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,NENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5495860,-104.1503360,32.5481068,-104.1919967
30015492520000,BURTON FLAT 26 28 FEDERAL STATE COM,621H,BURTON FLAT 26 28 FEDERAL STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,WILDCAT BURTON FLAT UPPER WOLFCAMP EAST,EDDY (NM),DELAWARE,DELAWARE,,,,,3259.00,KB EST,3236.00,22090.00,,OIL,ACTIVE,1,131013123,COM,332317,2022-05-24,2022-12-01,H,,,,12862.84,12612.84,2022-12-01,2022-12-01,1,,,,,,,,,,,,23676.67,1,30118.00,1,18657.00,1,142.0600,1,1.88,2.39,1.48,23676.67,30118.00,18657.00,64248.00,1614.30,0.1421,142.0600,30118.00,18657.00,64248.00,1614.30,,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,26,20S,28E,NENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,"DCP OPERATING COMPANY, LP",,,32.5496310,-104.1502550,32.5493025,-104.1919948
30015492470000,JACK SLEEPER COM 9 16 23S 28E,121H,JACK SLEEPER COM 9 16 23S 28E,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",3041.50,KB,3013.00,18983.00,,OIL,ACTIVE,1,131013112,COM,326212,2022-03-14,2022-07-01,H,,,,1435.35,1185.35,2022-07-01,2022-12-01,6,,,,,,,,,,,,33804.50,2,47421.00,2,25901.00,2,202.8270,2,28.52,40.01,21.85,132706.16,178621.00,102936.00,386545.00,1735.26,0.7962,796.2370,28091.00,18376.00,46594.00,1528.68,1830.86,132706.17,178621.00,102936.00,386545.00,111.96,150.69,86.84,,,,,,,,,,,,PERMIAN BASIN,,NM,04,23S,28E,SESW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.3300640,-104.0955110,32.3271512,-104.0986449
30015492380000,FNR FEDERAL UNIT,013H,FNR FEDERAL UNIT,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,FORTY NINER RIDGE,EDDY (NM),DELAWARE,DELAWARE,,,,BONE SPRING,3189.00,KB,3161.00,,9389.00,OIL,ACTIVE,1,131012618,COM,317545,2022-02-10,2022-05-09,H,,,,10135.39,9885.39,2022-05-01,2022-12-01,7,2022-04-24,2022-05-09,,,,,,,,,,58328.67,2,86576.00,4,46029.00,2,349.9720,2,5.90,8.76,4.66,216705.99,335202.00,160839.00,395385.00,2084.08,1.3002,1300.2360,15359.00,9269.00,79998.00,1657.03,1603.29,204478.33,319772.00,151183.00,314350.00,20.68,32.35,15.29,,,,,,,,,,,,PERMIAN BASIN,,NM,17,23S,30E,NWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3114670,-103.9080230,32.2837123,-103.9108493
30015492360000,FNR FEDERAL UNIT,015H,FNR FEDERAL UNIT,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,FORTY NINER RIDGE,EDDY (NM),DELAWARE,DELAWARE,,,,BONE SPRING,3192.00,KB,3164.00,,9432.00,OIL,ACTIVE,1,131012603,COM,317545,2022-02-09,2022-05-01,H,,,,10137.66,9887.66,2022-05-01,2022-12-01,7,,,,,,,,,,,,41612.00,2,52080.00,2,32932.00,2,249.6720,2,4.21,5.27,3.33,162723.50,219111.00,126205.00,354977.00,1736.15,0.9763,976.3410,21014.00,13741.00,80807.00,1529.29,1581.44,140755.67,191548.00,108831.00,214679.00,14.24,19.37,11.01,,,,,,,,,,,,PERMIAN BASIN,,NM,17,23S,30E,NENW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3114690,-103.9076340,32.2836927,-103.9050247
30015492090000,RAY STATE COM,124H,RAY STATE COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",2997.50,KB,2969.00,19209.00,8404.10,OIL,ACTIVE,1,131011111,COM,326434,2022-06-07,2022-09-20,H,,,,1141.72,891.72,2022-10-01,2022-12-01,3,2022-09-02,2022-09-20,,,,,,,,,,43155.00,2,58056.00,2,33479.00,2,258.9300,2,48.40,65.11,37.54,105240.17,147049.00,80732.00,214314.00,1821.45,0.6314,631.4410,36508.00,19410.00,50118.00,1880.89,1734.10,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,01,24S,28E,NENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,75.000000,,32.2517750,-104.0335990,32.2548359,-104.0327845
30015492080000,RAY STATE COM,023H,RAY STATE COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,LOVING,EDDY (NM),DELAWARE,DELAWARE,,,,"BRUSHY CANYON, EAST",2992.00,KB EST,2969.00,14600.00,,OIL,ACTIVE,1,131011043,COM,326434,2022-05-22,2022-10-01,H,,,,1330.85,1080.85,2022-10-01,2022-12-01,3,,,,,,,,,,,,10500.50,2,13378.00,3,8596.00,2,63.0030,2,9.72,12.38,7.95,22561.50,28341.00,17838.00,236122.00,1588.80,0.1354,135.3690,13378.00,7496.00,79063.00,1784.69,1329.34,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,01,24S,28E,NENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,75.000000,,32.2518890,-104.0336240,32.2548438,-104.0361617
30015492070000,RAY STATE COM,114H,RAY STATE COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,,,"BONE SPRING, SOUTH",2996.50,KB,2968.00,18254.00,7439.50,OIL,ACTIVE,1,131011065,COM,326434,2022-06-21,2022-09-20,H,,,,,10564.50,2022-10-01,2022-12-01,3,2022-09-02,2022-09-20,,,,,,,,,,49704.50,2,125108.00,3,33341.00,2,298.2270,2,4.70,11.84,3.16,120521.50,256071.00,77843.00,253249.00,3289.58,0.7231,723.1290,125108.00,27720.00,78478.00,4513.28,2944.75,,,,,,,,,,,,,,,,,,,PERMIAN BASIN,,NM,01,24S,28E,NENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,75.000000,,32.2518430,-104.0335440,,
30015491840100,JOURNEY 11 12 B2LI FEDERAL COM,001H,JOURNEY 11 12 B2LI FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,MALAGA,EDDY (NM),DELAWARE,DELAWARE,,,,MULTIPLE,3022.00,KB EST,2999.00,19798.00,,GAS,ACTIVE,2,"131004814,131065324",MULTIPLE,MULTIPLE,2022-01-22,2022-06-29,H,,,,10820.46,10570.46,2022-07-01,2022-12-01,6,2022-06-06,2022-06-29,,,,,,,,,,52495.50,2,60125.00,4,42741.00,2,314.9730,2,4.97,5.69,4.04,200743.83,301601.00,150477.00,450878.00,2004.30,1.2045,1204.4630,48319.00,16060.00,52092.00,3008.66,1369.34,200743.83,301601.00,150477.00,450878.00,18.99,28.53,14.24,,,,,,,,,,,,PERMIAN BASIN,,NM,11,24S,28E,SWSW,,,,,,,,MULTIPLE,MULTIPLE,,,32.2282220,-104.0669160,32.2313915,-104.0321249
30015491790000,HAMMS STATE,213H,HAMMS STATE,"TAP ROCK OPERATING, LLC",TAP ROCK RESOURCES,"TAP ROCK OPERATING, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,,,WOLFCAMP (GAS),3215.00,KB,3189.00,13966.00,,GAS,ACTIVE,1,130999149,COM,332044,2022-02-07,2022-07-01,H,,,,4689.05,4439.05,2022-07-01,2022-12-01,6,,,,,,,,,,,,25852.50,2,43407.00,2,18618.00,2,155.1150,2,5.82,9.78,4.19,89858.67,156340.00,63802.00,335142.00,2450.39,0.5392,539.1520,20576.00,6688.00,35391.00,3076.56,2331.45,89858.67,156340.00,63802.00,335142.00,20.24,35.22,14.37,,,,,,,,,,,,PERMIAN BASIN,,NM,34,23S,27E,SWSW,,,,,,,,"SALT CREEK MIDSTREAM, LLC","DCP OPERATING COMPANY, LP",47.950000,,32.2569830,-104.1850880,32.2605297,-104.1705057
