"","api","sampler","distance","Well.Name","Well.Number","Lease.Name","Operator.Alias..Legacy.","Operator.Company.Name","Operator..Reported.","Operator.Ticker","Field","County.Parish","DI.Basin","DI.Play","DI.Subplay","Formation.at.Total.Depth","Target.Formation","Producing.Reservoir","Elevation","Elevation.Type","Ground.Elevation","Measured.Depth..TD.","True.Vertical.Depth","Production.Type","Well.Status","Producing.Entity.Count","Producing.Entity.ID","Producing.Entity.Type","Producing.Entity.Lease.Number","Spud.Date","Completion.Date","Drill.Type","Upper.Perforation","Lower.Perforation","Gross.Perforated.Interval","Horizontal.Length","DI.Lateral.Length","First.Prod.Date","Last.Prod.Date","Months.Produced","Start.Date..First.Treatment.Job.","End.Date..First.Treatment.Job.","First.Test.Gas.Volume","First.Test.Oil.Volume","First.Test.Water.Volume","First.Test.Hours.Tested","First.Test.Production.Method","First.Well.Test.Date","First.Reported.Test.Type","Last.Well.Test.Date","Last.Test.Type","Peak.BOE","Peak.BOE.Month.No.","Peak.Gas","Peak.Gas.Month.No.","Peak.Oil","Peak.Oil.Month.No.","Peak.MMCFGE","Peak.MMCFGE.Month.No.","Peak.BOE.per.perforated.Ft","Peak.Gas.per.perforated.Ft","Peak.Oil.per.perforated.Ft","Cum.BOE","Cum.Gas","Cum.Oil","Cum.Water","Cum.GOR","Cum.BCFGE","Cum.MMCFGE","Latest.Gas","Latest.Oil","Latest.Water","Latest.GOR","X2nd.Month.GOR","First.6.BOE","First.6.Gas","First.6.Oil","First.6.Water","First.6.BOE.per.perforated.Ft","First.6.Gas.per.perforated.Ft","First.6.Oil.per.perforated.Ft","First.12.BOE","First.12.Gas","First.12.Oil","First.12.Water","First.12.MMCFGE","First.12.BOE.per.perforated.Ft","First.12.Gas.per.perforated.Ft","First.12.Oil.per.perforated.Ft","Last.12.Gas","Last.12.Oil","Last.12.Water","AAPG.Geologic.Province","Play.Assessment.Basin","State","Section","Township","Range","Quarter.Quarter","District","Abstract","Block","Survey","Shallowest.Perforation","Deepest.Perforation","Gross.Perforated.Interval..Multiple.Prod.Entities.","Oil.Gatherer","Gas.Gatherer","Oil.Gravity","Gas.Gravity","lat.w","lon.w","Bottom.Hole.Latitude..WGS84.","Bottom.Hole.Longitude..WGS84.","V1.w","V2.w","lon.s","lat.s","V1.s","V2.s","2.5km"
"21",30015232150000,"Loving, Conoco",1170.75626617819,"GUITAR ESTATE COM","001","GUITAR ESTATE COM","EXTEX ENERGY","EXTEX OPERATING COMPANY","EXTEX OPERATING COMPANY","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW, NORTH (GAS)","MORROW, NORTH (GAS)","MORROW, NORTH (GAS)",3083,"KB",3067,12580,12580,"GAS","ACTIVE",1,"1454930","COM","330507","1980-04-02","1980-07-18","V",12410,12536,126,NA,126,"1980-09-01","2022-11-01",456,"","",NA,NA,NA,NA,"","","","","",35915.17,4,215491,4,195,357,215.491,4,285.04,1710.25,1.55,709882.98,4248636,1777,3816,2390903.77,4.2593,4259.298,202,NA,NA,NA,NA,186636.67,1119820,0,495,1481.24,8887.46,0,341130,2046780,0,984,2046.78,2707.38,16244.29,0,2145,NA,NA,"PERMIAN BASIN","","NM",19,"23S",28,"SENE",NA,NA,NA,NA,12410,12536,126,"","ENTERPRISE CRUDE OIL LLC",NA,NA,32.29216,-104.1204834,32.2924953,-104.120176,582811.945032009,3573159.75026566,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"22",30015232870000,"oil well area #3",2243.0767764009,"MALAGA A","002","MALAGA A","SOUTHWEST ROYALTIES","SOUTHWEST ROYALTIES","SOUTHWEST ROYALTIES INC","","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE, NORTH","DELAWARE, NORTH","DELAWARE, NORTH",3034,"KB",3029,13050,13050,"OIL","ACTIVE",1,"1470083","COM","010642","1980-04-23","1981-05-01","V",NA,NA,NA,NA,NA,"1981-05-01","2022-11-01",485,"","",NA,NA,NA,NA,"","","","","",2242.33,124,6772,25,1886,124,13.454,124,NA,NA,NA,184071.21,499963,100744,214094,4962.71,1.1044,1104.427,NA,118,223,NA,NA,1665.5,9993,0,0,NA,NA,NA,5518.83,33113,0,0,33.113,NA,NA,NA,119,1321,2363,"PERMIAN BASIN","","NM",2,"24S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"SUNOCO PARTNERS MARKETING & TERMINALS L.P","DCP OPERATING COMPANY, LP",40.7,NA,32.2524681,-104.0645294,32.2524681,-104.0645294,588118.919115986,3568804.34395089,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"23",30015234220000,"Malaga, churcjh",2464.04509906433,"EARL GUITAR","001","EARL GUITAR","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA (GAS)","ATOKA (GAS)","MULTIPLE",2975,"KB",2950,13105,13105,"GAS","ACTIVE",2,"1466156,105692888","MULTIPLE","MULTIPLE","1980-10-26","1981-05-01","V",NA,NA,NA,NA,NA,"1981-05-01","2022-11-01",477,"","",995,NA,3,24,"FLOWING","2004-09-08","InitialPotentialTest","2004-09-08","InitialPotentialTest",4151.5,288,24909,288,21,480,24.909,288,NA,NA,NA,581300.71,3487600,34,22087,102576470.59,3.4878,3487.804,7099,NA,NA,NA,NA,15120.83,90725,0,2005,NA,NA,NA,21582.67,129496,0,2114,129.496,NA,NA,NA,87055,3,9,"PERMIAN BASIN","","NM",23,"24S",28,"SWNE",NA,NA,NA,NA,11865,11995,130,"MULTIPLE","MULTIPLE",NA,NA,32.2051735,-104.0557175,32.2055877,-104.0553145,588995.093939424,3563568.8625396,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"24",30015235920000,"oil well area #1 (BLM)",1145.86562817754,"ONSUREZ","001","ONSUREZ","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","BRUSHY CANYON, EAST",3012,"KB",2989,9825,9825,"OIL","ACTIVE",1,"1486090","COM","322809","1990-08-16","1990-08-24","V",6124,6182,58,NA,58,"1981-05-01","2022-11-01",471,"","",40,86,35,24,"PUMPING","2002-06-18","InitialPotentialTest","2002-06-18","InitialPotentialTest",5304.5,256,6887,10,4851,256,31.827,256,91.46,118.74,83.64,316785.13,775128,187597,217988,4131.88,1.9007,1900.71,83,NA,87,NA,660.82,2458,5244,1584,0,42.38,90.41,27.31,7324.17,27493,2742,0,43.945,126.28,474.02,47.28,542,125,1321,"PERMIAN BASIN","","NM",11,"23S",28,"NENW",NA,NA,NA,NA,4764,4787,23,"CHEVRON U S A INC","CHEVRON U S A INC",38,NA,32.325573,-104.0600967,32.3255678,-104.0601858,588465.462111167,3576911.96000423,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"25",30015236520000,"mid-south #2 (BLM)",2307.20135597521,"SWEARINGEN A COM","001","SWEARINGEN A COM","OCCIDENTAL PETR","OCCIDENTAL PETROLEUM","OXY USA WTP LIMITED PARTNERSHIP","OXY","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW, NORTH (GAS)","MORROW, NORTH (GAS)","MULTIPLE",3031,"KB",3013,12540,12540,"GAS","ACTIVE",2,"1474731,1474732","MULTIPLE","MULTIPLE","1981-02-23","1981-06-09","V",12161,12419,258,NA,258,"1982-04-01","2022-10-01",417,"","",NA,NA,NA,NA,"","","","","",12862.33,4,77174,4,0,418,77.174,4,49.85,299.12,0,317673.7,1906042,0,26314,NA,1.906,1906.042,8,NA,NA,NA,NA,37658.67,225952,0,0,145.96,875.78,0,43500,261000,0,0,261,168.6,1011.63,0,423,NA,NA,"PERMIAN BASIN","","NM",5,"23S",28,"NWSE",NA,NA,NA,NA,12161,12419,258,"MULTIPLE","MULTIPLE",NA,NA,32.3327026,-104.1070938,32.3328844,-104.1071776,584035.260907821,3577664.46821169,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"26",30015238250000,"Loving, Conoco",1961.93272902801,"KIMBLEY","001","KIMBLEY","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)",3102,"KB",3083,12700,12700,"GAS","ACTIVE",1,"1469198","COM","330730","1981-12-31","1982-08-01","V",NA,NA,NA,NA,NA,"1982-08-01","2022-11-01",455,"","",NA,NA,NA,NA,"","","","","",9758.83,1,58553,1,138,260,58.553,1,NA,NA,NA,337100.97,1982736,6645,6874,298380.14,2.0226,2022.606,1567,NA,NA,NA,NA,27813.17,166879,0,0,NA,NA,NA,54459.5,326757,0,0,326.757,NA,NA,NA,22260,117,16,"PERMIAN BASIN","","NM",19,"23S",28,"SENW",NA,NA,NA,NA,NA,NA,NA,"","TRISTAR GAS MARKETING COMPANY",NA,NA,32.2915382,-104.1290741,32.2920185,-104.1288698,582003.610026388,3573084.22011055,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"27",30015238340000,"oil well area #1 (BLM)",1101.83302632975,"URQUIDIZ COM","001","URQUIDIZ COM","OCCIDENTAL PETR","OCCIDENTAL PETROLEUM","OXY USA INC","OXY","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, SOUTH (GAS)","ATOKA, SOUTH (GAS)","ATOKA, SOUTH (GAS)",3046,"KB",3018,12150,12150,"GAS","ACTIVE",1,"1469193","COM","304984","1981-08-09","1982-03-01","V",NA,NA,NA,NA,NA,"1982-03-01","2022-11-01",486,"","",NA,NA,NA,NA,"","","","","",7443.83,13,44651,13,38,178,44.663,13,NA,NA,NA,532207.16,3190789,409,6598,7801440.1,3.1932,3193.243,668,NA,NA,NA,NA,36609.5,219609,8,45,NA,NA,NA,77112.33,462536,23,85,462.674,NA,NA,NA,11898,NA,NA,"PERMIAN BASIN","","NM",10,"23S",28,"NWSW",NA,NA,NA,NA,NA,NA,NA,"OXY USA INC","DCP OPERATING COMPANY, LP",NA,NA,32.3181458,-104.0815735,32.3180394,-104.0816083,586451.006917136,3576071.09182914,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"28",30015238430000,"oil well area #3",1128.2941832539,"PARDUE FARMS 27","005","PARDUE FARMS 27","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3068.46,"KB EST",3054.46,7300,7300,"OIL","ACTIVE",1,"1479341","COM","322319","1981-07-11","1982-01-01","V",NA,NA,NA,NA,NA,"1982-01-01","2022-10-01",454,"","",NA,NA,NA,NA,"","","","","",2293.67,78,8372,79,1778,10,13.762,78,NA,NA,NA,313814.72,987298,149265,3040965,6614.4,1.8829,1882.888,1069,98,1925,10908.16,281.97,8243.67,2782,7780,15225,NA,NA,NA,14719.5,3729,14098,33942,88.317,NA,NA,NA,23613,2029,35628,"PERMIAN BASIN","","NM",27,"23S",28,"NWSW",NA,NA,NA,NA,NA,NA,NA,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.2739906,-104.0820313,32.2744433,-104.0814325,586449.816880004,3571175.95088649,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"29",30015238790000,"oil well area #3",1829.2609602101,"FATE 34","001","FATE 34","RUBICON O&G","RUBICON OIL & GAS LLC","RUBICON OIL & GAS, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"BRUSHY CANYON, EAST","BRUSHY CANYON, EAST","MULTIPLE",3051,"KB EST",3038,12355,12355,"GAS","ACTIVE",2,"1458756,1461610","MULTIPLE","MULTIPLE","","1986-08-04","V",11425,11434,9,NA,9,"1982-03-01","2022-11-01",476,"","",130,19,180,24,"PUMPING","1998-03-10","InitialPotentialTest","1998-03-10","InitialPotentialTest",4650.67,4,27904,4,522,53,27.904,4,516.74,3100.44,58,162761.04,785617,31825,301290,24685.53,0.9766,976.567,1132,40,285,28300,NA,18219.83,109319,0,0,2024.43,12146.56,0,19282.83,115697,0,0,115.697,2142.54,12855.22,0,10978,496,4002,"PERMIAN BASIN","","NM",34,"23S",28,"SESW",NA,NA,NA,NA,6120,6192,72,"MULTIPLE","MULTIPLE",NA,NA,32.256794,-104.0774918,32.2570053,-104.0770222,586893.727440988,3569273.31725503,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"30",30015239860000,"mid-south #2 (BLM)",1911.99925591118,"KELLY 5 COM","001","KELLY 5 COM","MARATHON OIL PERMIAN LLC","MARATHON OIL","MARATHON OIL PERMIAN LLC","MRO","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)","MULTIPLE",3105,"KB EST",3091,12620,12620,"GAS","ACTIVE",2,"1462357,1469050","MULTIPLE","MULTIPLE","1981-11-16","1982-03-01","V",NA,NA,NA,NA,NA,"1982-03-01","2022-11-01",457,"","",244,NA,29,24,"FLOWING","1995-08-06","InitialPotentialTest","1998-10-30","InitialPotentialTest",24270,2,142584,2,824,17,145.62,2,NA,NA,NA,730599.75,4265363,19706,2886,216449.96,4.3836,4383.599,2404,NA,NA,NA,394570.09,108175,629454,3266,132,NA,NA,NA,174194.67,1010404,5794,132,1045.168,NA,NA,NA,22346,NA,NA,"PERMIAN BASIN","","NM",5,"23S",28,"NWNE",NA,NA,NA,NA,11122,12428,1306,"MULTIPLE","MULTIPLE",NA,NA,32.3400574,-104.1069641,32.3400625,-104.1072198,584040.670162749,3578479.88016221,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"31",30015241050000,"Loving, Conoco",489.777453570275,"CARTER","001","CARTER","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)","MULTIPLE",3065,"KB",3053,12600,12600,"GAS","ACTIVE",2,"1447409,130942703","MULTIPLE","MULTIPLE","1982-03-19","1982-10-01","V",NA,NA,NA,NA,NA,"1982-10-01","2022-11-01",451,"","",NA,NA,NA,NA,"","","","","",17389.33,2,104336,2,3,391,104.336,2,NA,NA,NA,462770.83,2776607,3,706,925535666.67,2.7766,2776.625,136,NA,NA,NA,NA,45966.83,275801,0,438,NA,NA,NA,61706,370236,0,488,370.236,NA,NA,NA,950,NA,NA,"PERMIAN BASIN","","NM",17,"23S",28,"SESW",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.2997856,-104.1117401,32.3000672,-104.1114521,583628.206835537,3574011.85951153,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"32",30015241060000,"oil well area #1 (BLM)",264.165672764021,"PECOS IRRIGATION CO","001","PECOS IRRIGATION CO","BTA OIL PRODUCERS","BTA OIL PRODUCERS","BTA OIL PRODUCERS, LLC","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, SOUTH (GAS)","ATOKA, SOUTH (GAS)","ATOKA, SOUTH (GAS)",3042,"KB",3019,13013,13013,"GAS","ACTIVE",1,"1447354","COM","329816","1982-03-08","1983-04-01","V",NA,NA,NA,NA,NA,"1983-04-01","2022-11-01",469,"","",NA,NA,NA,NA,"","","","","",14650.5,4,87333,4,95,4,87.903,4,NA,NA,NA,1373570.29,8223932,2915,6647,2821245.97,8.2414,8241.422,5769,17,NA,339352.94,919294.74,50084.67,299032,246,0,NA,NA,NA,113304.83,676847,497,0,679.829,NA,NA,NA,37175,123,NA,"PERMIAN BASIN","","NM",10,"23S",28,"SWNE",NA,NA,NA,NA,NA,NA,NA,"","DCP OPERATING COMPANY, LP",NA,NA,32.3218956,-104.0734024,32.3219675,-104.0735019,587216.58264456,3576493.39486032,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"33",30015242050000,"Carlsbad #2",2152.88940190774,"GRANDI","001","GRANDI","FULFER OIL & CATTLE","FULFER OIL & CATTLE","FULFER OIL & CATTLE LLC","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP, EAST (GAS)","WOLFCAMP, EAST (GAS)","WOLFCAMP, EAST (GAS)",3118,"KB",3097,12400,12400,"GAS","ACTIVE",1,"1454723","COM","321574","1982-08-03","1983-09-01","V",NA,NA,NA,NA,NA,"1983-09-01","2022-11-01",467,"","",NA,NA,NA,NA,"","","","","",1136,2,5748,2,251,3,6.816,2,NA,NA,NA,113297.39,622430,9559,3384,65114.55,0.6798,679.784,285,NA,NA,NA,32292.13,5022,23328,1134,0,NA,NA,NA,9322.83,43733,2034,0,55.937,NA,NA,NA,5326,NA,NA,"PERMIAN BASIN","","NM",22,"22S",27,"SWNW",NA,NA,NA,NA,NA,NA,NA,"","DCP OPERATING COMPANY, LP",NA,NA,32.379879,-104.1841583,32.3800576,-104.1836412,576742.310810274,3582836.28971267,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"34",30015243330000,"oil well area #1 (BLM)",2430.588756621,"LOVING FEDERAL COM","001","LOVING FEDERAL COM","OCCIDENTAL PETR","OCCIDENTAL PETROLEUM","OXY USA INC","OXY","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)","ATOKA, NORTH (GAS)",3060,"KB",3030,12721,12721,"GAS","ACTIVE",1,"1486844","COM","305122","1982-12-03","1983-11-01","V",NA,NA,NA,NA,NA,"1983-11-01","2022-11-01",436,"","",NA,NA,NA,NA,"","","","","",20629.83,4,123779,4,172,169,123.779,4,NA,NA,NA,1171601.74,7023719,982,147287,7152463.34,7.0296,7029.611,1433,NA,NA,NA,NA,94742.17,568363,15,70,NA,NA,NA,162427.33,974474,15,70,974.564,NA,NA,NA,13033,NA,NA,"PERMIAN BASIN","","NM",4,"23S",28,"SENW",NA,NA,NA,NA,NA,NA,NA,"OXY USA INC","DCP OPERATING COMPANY, LP",NA,NA,32.3364754,-104.0933838,32.3364088,-104.0935816,585322.074406501,3578093.53784366,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"35",30015243600000,"oil well area #3",939.592122492956,"FLYER","001","FLYER","RUBICON O&G","RUBICON OIL & GAS LLC","RUBICON OIL & GAS, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","MULTIPLE",3054,"KB",3043,6750,6750,"OIL","ACTIVE",2,"1457620,131012590","MULTIPLE","MULTIPLE","1982-12-30","1983-01-01","V",NA,NA,NA,NA,NA,"1983-01-01","2022-11-01",245,"","",NA,NA,NA,NA,"","","","","",1180,27,4080,306,1180,27,7.08,27,NA,NA,NA,44979.5,79197,31780,61875,2492.04,0.2699,269.877,318,79,1079,4025.32,0,3141,0,3141,1709,NA,NA,NA,4370,0,4370,2783,26.22,NA,NA,NA,9208,851,9725,"PERMIAN BASIN","","NM",27,"23S",28,"SENW",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.278019,-104.0774078,32.2782295,-104.0774884,586881.411689875,3571626.24805925,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"36",30015250310000,"mid-south #3",2153.02713369051,"LOVELACE","001","LOVELACE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3143,"KB",3115,12120,12120,"GAS","ACTIVE",1,"1469219","COM","030659","1984-10-03","1985-04-01","V",NA,NA,NA,NA,NA,"1985-04-01","2022-10-01",429,"","",NA,NA,NA,NA,"","","","","",5628.83,2,33773,2,923,53,33.773,2,NA,NA,NA,159809.3,878210,13441,17903,65338.14,0.9589,958.856,125,NA,NA,NA,NA,30295.67,181774,0,3364,NA,NA,NA,48905.5,293103,55,7087,293.433,NA,NA,NA,2666,NA,NA,"PERMIAN BASIN","","NM",27,"22S",27,"NWSW",NA,NA,NA,NA,NA,NA,NA,"BP AMERICA PRODUCTION COMPANY","DCP OPERATING COMPANY, LP",NA,NA,32.3600616,-104.1828003,32.3600616,-104.1828003,576886.831443246,3580640.43066783,-104.195385700744,32.3438419390585,575716.203505018,3578833.45638228,TRUE
"37",30015253190000,"mid-south #2 (BLM)",1265.28040523333,"STATE 32","003","STATE 32","EASTLAND OIL","EASTLAND OIL","EASTLAND OIL CO","","HERRADURA BEND","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","DELAWARE",3058,"KB EST",3044,2442,2442,"OIL","ACTIVE",1,"1444394","COM","003923","1985-09-06","1985-10-20","V",2429,2445,16,NA,16,"1985-10-01","2022-11-01",446,"","",NA,NA,NA,NA,"","","","","",383.17,5,25,285,379,5,2.299,5,23.95,1.56,23.69,43560.74,8458,42150,99775,200.66,0.2614,261.358,NA,34,99,NA,171.23,1419,150,1394,3366,88.69,9.38,87.13,2713,300,2663,5813,16.278,169.56,18.75,166.44,NA,427,2360,"PERMIAN BASIN","","NM",32,"22S",28,"SWNW",NA,NA,NA,NA,NA,NA,NA,"NAVAJO REFINING COMPANY, L.L.C.","",42.2,NA,32.351799,-104.1146317,32.3519675,-104.1146923,583308.310672555,3579775.49492288,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"38",30015254280000,"mid-south #2 (BLM)",1616.44219720705,"STATE 32","004","STATE 32","EASTLAND OIL","EASTLAND OIL","EASTLAND OIL CO","","HERRADURA BEND","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","DELAWARE",3054,"KB EST",3040,2467,2467,"OIL","ACTIVE",1,"1473782","COM","003923","1985-10-26","1985-12-01","V",2441,2461,20,NA,20,"1985-12-01","2022-11-01",443,"","",NA,NA,NA,NA,"","","","","",625.17,1,25,283,621,1,3.751,1,31.26,1.25,31.05,25105.23,8383,23707,38985,353.61,0.1506,150.625,NA,34,99,NA,89.61,1660,150,1635,1228,83,7.5,81.75,2875,300,2825,2109,17.25,143.75,15,141.25,NA,421,619,"PERMIAN BASIN","","NM",32,"22S",28,"SENW",NA,NA,NA,NA,NA,NA,NA,"NAVAJO REFINING COMPANY, L.L.C.","",42.2,NA,32.3518372,-104.1104431,32.3519547,-104.1105052,583702.4134275,3579782.99663404,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"39",30015254990000,"mid-south #2 (BLM)",1831.25676701502,"STATE 32","005","STATE 32","EASTLAND OIL","EASTLAND OIL","EASTLAND OIL CO","","HERRADURA BEND","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE SS","DELAWARE","DELAWARE",3050,"KB EST",3036,2463,2463,"OIL","ACTIVE",1,"1473783","COM","003923","1985-12-08","1986-01-24","V",2444,2465,21,NA,21,"1986-01-01","2022-11-01",443,"","",NA,NA,NA,NA,"","","","","",244.17,3,25,282,240,3,1.465,3,11.63,1.19,11.43,37123.23,8383,35725,80449,234.65,0.2227,222.733,NA,34,99,NA,189.39,1098,150,1073,1648,52.29,7.14,51.1,2003,300,1953,3822,12.018,95.38,14.29,93,NA,410,1978,"PERMIAN BASIN","","NM",32,"22S",28,"SWNE",NA,NA,NA,NA,NA,NA,NA,"NAVAJO REFINING COMPANY, L.L.C.","",42.2,NA,32.35186,-104.1079788,32.3520213,-104.1079956,583934.277507971,3579787.45345637,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"40",30015255210000,"Loving, school",1449.16268548018,"FLYER","002","FLYER","RUBICON O&G","RUBICON OIL & GAS LLC","RUBICON OIL & GAS, LLC","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, SOUTH","BONE SPRING, SOUTH","BONE SPRING, SOUTH",3045,"KB",3033,6800,6800,"OIL","ACTIVE",1,"1486094","COM","330684","1985-12-28","1986-01-28","V",6220,6748,528,NA,528,"1986-03-01","2022-11-01",369,"","",NA,NA,NA,NA,"","","","","",2371.5,6,6009,6,1625,76,14.229,6,4.49,11.38,3.08,173430.62,526696,85648,162890,6149.54,1.0406,1040.584,364,128,672,2843.75,1619.81,11057.33,18464,7980,14060,20.94,34.97,15.11,15806.33,28208,11105,18780,94.838,29.94,53.42,21.03,9659,715,6575,"PERMIAN BASIN","","NM",27,"23S",28,"NWNW",NA,NA,NA,NA,NA,NA,NA,"OCCIDENTAL ENERGY TRANSPORATION LLC","SID RICHARDSON ENERGY SERVICES CO",40.4,NA,32.2817764,-104.0816727,32.282004,-104.0817491,586476.20132182,3572039.32301803,-104.096350965287,32.2778525828161,585097.605916466,3571592.61595818,TRUE
"41",30015259640000,"oil well area #1 (BLM)",911.065458766576,"PARDUE, 8808 JV.P","001","PARDUE, 8808 JV.P","BTA OIL PRODUCERS","BTA OIL PRODUCERS","BTA OIL PRODUCERS, LLC","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA, SOUTH (GAS)","ATOKA, SOUTH (GAS)","MULTIPLE",3008,"KB",2988,12868,12868,"GAS","ACTIVE",3,"1469275,126271480,126307307","MULTIPLE","MULTIPLE","1988-08-27","1988-11-28","V",11633,11637,4,NA,4,"1989-04-01","2022-11-01",401,"","",NA,NA,NA,NA,"","","","","",2921,13,17526,13,759,271,17.526,13,730.25,4381.5,189.75,225804.16,1239351,19246,83587,64395.25,1.3548,1354.827,1093,127,2134,8606.3,NA,4194.33,25166,0,14,1048.58,6291.5,0,7520.83,45125,0,14,45.125,1880.21,11281.25,0,12730,1740,24548,"PERMIAN BASIN","","NM",11,"23S",28,"NWSW",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.3191032,-104.0643768,32.3192374,-104.0646335,588068.858213668,3576191.22745021,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"42",30015261110000,"Malaga, churcjh",1456.81092001786,"WILLOW LAKE 15","001","WILLOW LAKE 15","MARATHON OIL PERMIAN LLC","MARATHON OIL","MARATHON OIL PERMIAN LLC","MRO","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA (GAS)","ATOKA (GAS)","ATOKA (GAS)",3021,"KB",3003,11829,11829,"GAS","ACTIVE",1,"1462384","COM","326312","1989-08-20","1989-11-12","V",11664,11674,10,NA,10,"1989-11-01","2022-11-01",391,"","",NA,NA,NA,NA,"","","","","",27295.17,3,162919,3,172,4,163.771,3,2729.52,16291.9,17.2,1349631.99,8074056,3956,9772,2040964.61,8.0978,8097.792,3257,NA,NA,NA,981163.79,133060.33,794042,720,350,13306.03,79404.2,72,255979.67,1528780,1183,805,1535.878,25597.97,152878,118.3,19428,9,10,"PERMIAN BASIN","","NM",15,"24S",28,"SWSE",NA,NA,NA,NA,NA,NA,NA,"","ENTERPRISE FIELD SERVICES L.L.C.",NA,NA,32.2126045,-104.0734711,32.2129684,-104.0730264,587314.718749444,3564378.04653366,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
